,links,names,ratings,price for two,cuisine
494,https://www.zomato.com/bangalore/taj-hotel-shivajinagar/order,Taj Hotel,3.9,₹200 for one,"North Indian, Mughlai, Chinese, South Indian, Afghan"
495,https://www.zomato.com/bangalore/donne-biryani-kote-koramangala-2nd-block-bangalore/order,Donne Biryani Kote,3.7,₹200 for one,"Biryani, South Indian"
496,https://www.zomato.com/bangalore/chopstick-btm-bangalore/order,Chopstick,4.4,₹200 for one,"Chinese, Desserts, Seafood, Burger, Sichuan"
497,https://www.zomato.com/bangalore/homely-aromas-koramangala-2nd-block-bangalore/order,Homely Aromas,4.2,₹200 for one,"North Indian, Chinese"
498,https://www.zomato.com/bangalore/malayali-kitchen-kammanahalli-bangalore/order,Malayali Kitchen,3.9,₹200 for one,"Kerala, Rolls"
499,https://www.zomato.com/bangalore/kulfilicious-jayanagar-bangalore/order,Kulfilicious,4.4,₹200 for one,"Ice Cream, Desserts"
500,https://www.zomato.com/bangalore/luckhnow-street-st-marks-road-bangalore/order,Luckhnow Street,4.1,₹200 for one,"Awadhi, Kebab, Biryani"
501,https://www.zomato.com/bangalore/taste-of-malabar-btm-bangalore/order,Taste Of Malabar,4.0,₹150 for one,"Kerala, South Indian"
502,https://www.zomato.com/bangalore/misu-st-marks-road-bangalore/order,MISU,4.1,₹150 for one,"Asian, Chinese, Thai, Japanese"
503,https://www.zomato.com/bangalore/haldirams-sweets-and-namkeen-basavanagudi-bangalore/order,Haldiram's Sweets And Namkeen,4.1,₹150 for one,"Mithai, Bakery, Desserts, North Indian, Street Food"
504,https://www.zomato.com/bangalore/sattvam-sadashiv-nagar/order,Sattvam,4.1,₹150 for one,"Chinese, Continental"
505,https://www.zomato.com/bangalore/taj-restaurant-city-market-bangalore/order,Taj Restaurant,3.8,₹150 for one,"North Indian, Biryani"
506,https://www.zomato.com/bangalore/udupi-ruchi-1-rajajinagar-bangalore/order,Udupi Ruchi,4.1,₹150 for one,"South Indian, North Indian, Chinese, Biryani, Ice Cream, Beverages, Shake"
507,https://www.zomato.com/bangalore/davanagere-benne-dose-manne-basavanagudi-bangalore/order,Davanagere Benne Dose Manne,4.2,₹150 for one,South Indian
508,https://www.zomato.com/bangalore/homely-hut-koramangala-7th-block-bangalore/order,Homely Hut,4.0,₹150 for one,"North Indian, Beverages"
509,https://www.zomato.com/bangalore/sreeraj-lassi-bar-since-1973-hbr-layout-bangalore/order,Sreeraj Lassi Bar - Since 1973,4.2,₹150 for one,"Beverages, Shake"
510,https://www.zomato.com/bangalore/the-betel-leaf-co-originally-from-bangalore-vasanth-nagar-bangalore/order,The Betel Leaf Co - Originally from Bangalore,4.7,₹150 for one,"Paan, Desserts, Beverages"
511,https://www.zomato.com/bangalore/san-tung-chinese-malleshwaram-bangalore/order,San Tung Chinese,4.1,₹150 for one,"Chinese, Momos, Sichuan"
512,https://www.zomato.com/bangalore/banashankari-donne-biriyani-banashankari/order,Banashankari Donne Biriyani,3.8,₹150 for one,Biryani
513,https://www.zomato.com/bangalore/auntie-fungs-kammanahalli-bangalore/order,Auntie Fung's,4.0,₹300 for one,"Asian, Chinese, Thai, Vietnamese, Japanese, Indonesian, Burmese, Korean"
514,https://www.zomato.com/bangalore/sri-vishnu-park-shanti-nagar-bangalore/order,Sri Vishnu Park,4.2,₹300 for one,"South Indian, North Indian, Chinese, Biryani, Street Food, Ice Cream, Juices, Beverages"
515,https://www.zomato.com/bangalore/casa-fresco-by-tea-brew-indiranagar-bangalore/order,Casa Fresco By Tea Brew,4.2,₹300 for one,"American, Italian, Pasta, Steak, Chinese, Momos, Bubble Tea, Beverages"
516,https://www.zomato.com/bangalore/sri-durga-chats-juice-vijay-nagar-bangalore/order,Sri Durga Chats & Juice,4.1,₹300 for one,"Fast Food, Street Food, Beverages, Desserts"
517,https://www.zomato.com/bangalore/hotel-prashanth-1-city-market-bangalore/order,Hotel Prashanth,4.0,₹300 for one,"South Indian, Biryani, Mughlai, Chinese, Street Food"
518,https://www.zomato.com/bangalore/hive-honey-cake-domlur-bangalore/order,Hive Honey Cake,4.5,₹300 for one,Bakery
519,https://www.zomato.com/bangalore/giani-koramangala-5th-block-bangalore/order,Giani,4.0,₹300 for one,"Ice Cream, Desserts, Shake, Beverages"
520,https://www.zomato.com/bangalore/the-sandwich-wala-basavanagudi-bangalore/order,The Sandwich Wala,3.8,₹300 for one,"Sandwich, Fast Food"
521,https://www.zomato.com/bangalore/chakum-chukum-indiranagar-bangalore/order,Chakum Chukum,4.1,₹300 for one,"Rolls, North Indian, Fast Food, Biryani, Kebab, Beverages"
522,https://www.zomato.com/bangalore/juice-adda-rajajinagar/order,Juice Adda,4.1,₹300 for one,"Rolls, Fast Food, Chinese"
523,https://www.zomato.com/bangalore/sri-krishna-sweets-malleshwaram/order,Sri Krishna Sweets,4.4,₹300 for one,"Mithai, Desserts"
524,https://www.zomato.com/bangalore/al-arabic-shawarma-indiranagar-bangalore/order,AL-Arabic Shawarma,4.0,₹300 for one,"Arabian, Shawarma"
525,https://www.zomato.com/bangalore/hotel-toms-restaurant-brigade-road-bangalore/order,Hotel Tom's Restaurant,4.3,₹200 for one,"Mangalorean, North Indian, Seafood, Chinese, Biryani"
526,https://www.zomato.com/bangalore/shri-krishna-bhavan-thippasandra/order,Shri Krishna Bhavan,3.9,₹200 for one,"South Indian, Chinese, North Indian, Street Food, Beverages, Ice Cream"
527,https://www.zomato.com/bangalore/santhanam-sweets-savouries-commercial-street-bangalore/order,Santhanam Sweets & Savouries,4.4,₹200 for one,"Mithai, Street Food"
528,https://www.zomato.com/bangalore/aaha-nati-style-vijay-nagar-bangalore/order,Aaha Nati Style,3.8,₹200 for one,"North Indian, Biryani, Mughlai, Chinese"
529,https://www.zomato.com/bangalore/gourmet-ice-cream-cakes-by-baskin-robbins-brigade-road-bangalore/order,Gourmet Ice Cream Cakes By Baskin Robbins,3.9,₹200 for one,"Ice Cream, Bakery, Desserts"
530,https://www.zomato.com/bangalore/nisarga-garden-restaurant-basavanagudi/order,Nisarga Garden Restaurant,4.1,₹200 for one,"South Indian, Chinese, Desserts, Beverages"
531,https://www.zomato.com/bangalore/temperature-juice-bar-btm-bangalore/order,Temperature Juice Bar,4.1,₹200 for one,"Beverages, Shake, Healthy Food, Street Food"
532,https://www.zomato.com/bangalore/veg-daawat-by-behrouz-vasanth-nagar-bangalore/order,Veg Daawat By Behrouz,2.1,₹200 for one,"Biryani, Kebab"
533,https://www.zomato.com/bangalore/rotti-mane-jayanagar/order,Rotti Mane,3.9,₹200 for one,South Indian
534,https://www.zomato.com/bangalore/burma-burma-brigade-road-brigade-road-bangalore/order,Burma Burma - Brigade Road,4.3,₹200 for one,"Burmese, Asian, Salad, Bubble Tea, Ice Cream, Desserts"
535,https://www.zomato.com/bangalore/kamat-bugle-rock-basavanagudi/order,Kamat Bugle Rock,4.4,₹200 for one,"South Indian, Fast Food, Chinese, Street Food, North Indian, Desserts, Beverages"
536,https://www.zomato.com/bangalore/jalpaan-rajajinagar/order,Jalpaan,4.1,₹200 for one,"North Indian, Italian, Street Food, Desserts, Beverages"
537,https://www.zomato.com/bangalore/rahhams-frazer-town-bangalore/order,Rahhams,4.3,₹550 for one,"Biryani, North Indian, Mughlai, Chinese, Kebab, Arabian"
538,https://www.zomato.com/bangalore/chalukya-samrat-cafe-since-1977-st-marks-road-bangalore/order,Chalukya Samrat Cafe Since 1977,4.2,₹550 for one,"South Indian, North Indian, Chinese, Street Food, Beverages"
539,https://www.zomato.com/bangalore/fryoo-fried-and-pizza-btm-bangalore/order,Fryoo Fried And Pizza,3.8,₹550 for one,"Pizza, Burger"
540,https://www.zomato.com/bangalore/snack-o-pedia-1-vijay-nagar-bangalore/order,Snack O Pedia,3.7,₹550 for one,"Pizza, Fast Food, Momos"
541,https://www.zomato.com/bangalore/just-chole-bhature-basavanagudi-bangalore/order,Just Chole Bhature,3.7,₹550 for one,"North Indian, Street Food"
542,https://www.zomato.com/bangalore/kadamba-samrat-vijay-nagar-bangalore/order,Kadamba Samrat,4.0,₹550 for one,"South Indian, North Indian, Biryani, Chinese, Street Food, Juices"
543,https://www.zomato.com/bangalore/carols-pastries-bakers-vasanth-nagar-bangalore/order,Carols Pastries & Bakers,4.2,₹550 for one,"Bakery, Desserts"
544,https://www.zomato.com/bangalore/yummy-sip-n-bites-vijay-nagar-bangalore/order,Yummy Sip N Bites,4.3,₹550 for one,"Fast Food, Ice Cream, Desserts, Beverages"
545,https://www.zomato.com/bangalore/grand-al-noor-restaurant-frazer-town-bangalore/order,Grand Al Noor Restaurant,4.2,₹550 for one,"North Indian, Chinese, Mughlai, Rolls, Biryani"
546,https://www.zomato.com/bangalore/ranganna-military-hotel-jayanagar/order,Ranganna Military Hotel,4.1,₹550 for one,South Indian
547,https://www.zomato.com/bangalore/delhi-food-point-koramangala-1st-block/order,Delhi Food Point,3.6,₹550 for one,"North Indian, Beverages"
548,https://www.zomato.com/bangalore/zaika-of-bengal-1-btm-bangalore/order,Zaika Of Bengal,4.1,₹550 for one,"Bengali, Chinese, Biryani, Street Food"
549,https://www.zomato.com/bangalore/new-udupi-upahar-1-jayanagar-bangalore/order,New Udupi Upahar,3.8,₹100 for one,"South Indian, North Indian, Chinese, Street Food, Beverages, Shake"
550,https://www.zomato.com/bangalore/thoda-aur-1-koramangala-1st-block-bangalore/order,Thoda Aur,3.9,₹100 for one,"North Indian, Bihari, Street Food, Fast Food, Chinese"
551,https://www.zomato.com/bangalore/the-home-food-4-rt-nagar-bangalore/order,The Home Food,3.7,₹100 for one,North Indian
552,https://www.zomato.com/bangalore/pizza-bake-house-vijay-nagar-bangalore/order,Pizza Bake House,3.8,₹100 for one,"Pizza, Burger, Sandwich, Fast Food"
553,https://www.zomato.com/bangalore/ath-all-things-healthy-basaveshwara-nagar-bangalore/order,ATH - All Things Healthy!,4.1,₹100 for one,"Healthy Food, North Indian, Sandwich, Salad"
554,https://www.zomato.com/bangalore/dawat-durbar-shivajinagar-bangalore/order,Dawat Durbar,3.7,₹100 for one,"North Indian, Chinese, Mughlai"
555,https://www.zomato.com/bangalore/s-m-v-snacks-corner-basavanagudi/order,S M V Snacks Corner,4.2,₹100 for one,"Fast Food, Street Food, Ice Cream, Desserts, Sichuan"
556,https://www.zomato.com/bangalore/eat-n-drink-btm/order,Eat N Drink,4.2,₹100 for one,"Fast Food, Sandwich, Burger, Wraps, Rolls, Shake, Juices, Beverages"
557,https://www.zomato.com/bangalore/azzu-cafe-hbr-layout-bangalore/order,Azzu Cafe,3.7,₹100 for one,"Pizza, Burger"
558,https://www.zomato.com/bangalore/kolkata-famous-kathi-roll-2-btm-bangalore/order,Kolkata Famous Kathi Roll,4.2,₹100 for one,Rolls
559,https://www.zomato.com/bangalore/cane-hut-basavanagudi-bangalore/order,Cane Hut,4.2,₹100 for one,"Fast Food, Momos"
560,https://www.zomato.com/bangalore/banchharams-1-koramangala-7th-block-bangalore/order,Banchharam's,4.4,₹100 for one,"Mithai, Street Food"
561,https://www.zomato.com/bangalore/bangarpet-chats-rajajinagar-bangalore/order,Bangarpet Chats,4.2,₹100 for one,Street Food
562,https://www.zomato.com/bangalore/hotel-chandrika-cunningham-road-bangalore/order,Hotel Chandrika,4.3,₹100 for one,"South Indian, North Indian, Chinese, Fast Food, Biryani, Desserts, Juices, Beverages"
563,https://www.zomato.com/bangalore/sagar-fast-food-koramangala-8th-block/order,Sagar Fast Food,4.2,₹100 for one,"South Indian, North Indian, Street Food, Chinese, Beverages, Shake"
564,https://www.zomato.com/bangalore/ice-fort-vijay-nagar/order,Ice Fort,4.3,₹100 for one,"Ice Cream, Desserts, Beverages, Shake, Sandwich"
565,https://www.zomato.com/bangalore/bangalore-kabab-centre-rt-nagar-bangalore/order,Bangalore Kabab Centre,4.0,₹100 for one,"North Indian, Chinese, Kebab, Rolls"
566,https://www.zomato.com/bangalore/dhansagar-restaurant-btm-bangalore/order,Dhansagar Restaurant,4.3,₹100 for one,"North Indian, Mughlai, Chinese, Biryani, Seafood, Shake"
567,https://www.zomato.com/bangalore/adya-nati-style-vijay-nagar-bangalore/order,Adya Nati Style,4.0,₹100 for one,"South Indian, Mughlai"
568,https://www.zomato.com/bangalore/devansh-momos-corner-rt-nagar-bangalore/order,Devansh Momos Corner,3.2,₹100 for one,Momos
569,https://www.zomato.com/bangalore/magic-chef-restaurant-btm-bangalore/order,Magic Chef Restaurant,4.0,₹100 for one,"Rolls, Chinese, Biryani, North Indian, Beverages"
570,https://www.zomato.com/bangalore/big-pitcher-airport-road/order,Big Pitcher,3.7,₹100 for one,"North Indian, Continental, Finger Food, Mughlai, Biryani, Chinese, Desserts, Beverages"
571,https://www.zomato.com/bangalore/jodhpur-sweets-jayanagar-bangalore/order,Jodhpur Sweets,4.0,₹100 for one,"Mithai, Desserts, Rajasthani, Street Food"
572,https://www.zomato.com/bangalore/tandoori-taal-race-course-road-bangalore/order,Tandoori Taal,4.3,₹100 for one,"North Indian, Seafood, Mughlai, Biryani, Desserts, Beverages"
573,https://www.zomato.com/bangalore/furaido-chickin-1-btm-bangalore/order,Furaido Chickin,3.6,₹300 for one,"Fast Food, Wraps, Juices, Shake"
574,https://www.zomato.com/bangalore/ultimate-mealbox-btm-bangalore/order,Ultimate MealBox,4.2,₹300 for one,North Indian
575,https://www.zomato.com/bangalore/om-sri-vinayaka-chats-banashankari-bangalore/order,Om Sri Vinayaka Chats,3.8,₹300 for one,Street Food
576,https://www.zomato.com/bangalore/kabab-korner-st-marks-road/order,Kabab Korner,4.4,₹300 for one,"North Indian, Chinese, Mughlai, Rolls, Biryani, Seafood, Beverages"
577,https://www.zomato.com/bangalore/gowdas-donne-biriyani-2-rt-nagar-bangalore/order,Gowda's Donne Biriyani,4.0,₹300 for one,"Biryani, Chinese, North Indian, Mughlai"
578,https://www.zomato.com/bangalore/uttarakarnataka-jolada-rotti-mane-banashankari-bangalore/order,Uttarakarnataka Jolada Rotti Mane,3.9,₹300 for one,South Indian
579,https://www.zomato.com/bangalore/lassi-shop-2-rt-nagar-bangalore/order,Lassi Shop,3.6,₹300 for one,"Beverages, Juices, Desserts, Ice Cream"
580,https://www.zomato.com/bangalore/craving-o-clock-btm-bangalore/order,Craving O Clock,4.1,₹300 for one,"Burger, Sandwich, Wraps, Street Food, Fast Food, Shake, Beverages"
581,https://www.zomato.com/bangalore/foodx-restaurant-vasanth-nagar-bangalore/order,FoodX Restaurant,3.9,₹300 for one,"Chinese, South Indian, Beverages, Sichuan"
582,https://www.zomato.com/bangalore/pabrais-fresh-and-naturelle-ice-cream-koramangala-5th-block-bangalore/order,Pabrai's Fresh And Naturelle Ice Cream,4.1,₹300 for one,"Ice Cream, Shake"
583,https://www.zomato.com/bangalore/rolls-kitchen-langford-town-bangalore/order,Rolls Kitchen,4.1,₹300 for one,"Rolls, Burger, Sandwich"
584,https://www.zomato.com/bangalore/malabar-food-cafe-btm-bangalore/order,Malabar Food Cafe,3.5,₹300 for one,"Biryani, Chinese, Beverages, Desserts"
585,https://www.zomato.com/bangalore/shree-bhairaveshwara-kabab-center-1-vijay-nagar-bangalore/order,Shree Bhairaveshwara Kabab Center,4.2,₹150 for one,"South Indian, Mughlai, Biryani, Kebab"
586,https://www.zomato.com/bangalore/bekal-restaurant-jeevan-bhima-nagar-bangalore/order,Bekal Restaurant,3.7,₹150 for one,"South Indian, Kerala, Mangalorean, Chinese, Seafood, Beverages"
587,https://www.zomato.com/bangalore/mavalli-biryani-basaveshwara-nagar-bangalore/order,Mavalli Biryani,4.0,₹150 for one,"Biryani, South Indian, Chinese"
588,https://www.zomato.com/bangalore/oya-urban-cafe-frazer-town-bangalore/order,OYA Urban Cafe,4.0,₹150 for one,"Sandwich, Wraps, Pasta, Fast Food, Momos, Tea, Beverages"
589,https://www.zomato.com/bangalore/masti-masala-rajajinagar/order,Masti Masala,4.3,₹150 for one,"North Indian, Chinese, Biryani, Beverages, Rolls"
590,https://www.zomato.com/bangalore/tiwaris-ghee-paratha-and-chaats-basavanagudi-bangalore/order,Tiwari's Ghee Paratha And Chaats,4.0,₹150 for one,"North Indian, Rajasthani, Street Food"
591,https://www.zomato.com/bangalore/boss-burger-lavelle-road-bangalore/order,Boss Burger,4.3,₹150 for one,"Burger, Fast Food, American, Finger Food, Desserts, Beverages, Continental"
592,https://www.zomato.com/bangalore/gullus-chat-seshadripuram/order,Gullu's Chat,3.8,₹150 for one,"Fast Food, Street Food, Sandwich, Pizza, Desserts, Beverages"
593,https://www.zomato.com/bangalore/chinese-square-basavanagudi-bangalore/order,Chinese Square,4.1,₹150 for one,"Chinese, Fast Food, Beverages, Shake"
594,https://www.zomato.com/bangalore/arabian-mataam-frazer-town-bangalore/order,Arabian Mataam,3.9,₹150 for one,"Arabian, North Indian, Mughlai, Mandi"
595,https://www.zomato.com/bangalore/the-sip-shop-city-market-bangalore/order,The Sip Shop,4.3,₹150 for one,"Fast Food, Ice Cream, Desserts, Beverages, Shake"
596,https://www.zomato.com/bangalore/thancos-natural-ice-cream-btm-bangalore/order,Thanco's Natural Ice Cream,3.9,₹150 for one,"Ice Cream, Desserts, Beverages"
597,https://www.zomato.com/bangalore/the-food-corner-vasanth-nagar-bangalore/order,The Food Corner,4.4,₹100 for one,"Chinese, North Indian, Street Food, Fast Food, Beverages, Rolls, Sandwich, Sichuan"
598,https://www.zomato.com/bangalore/tandoor-merchant-btm/order,Tandoor Merchant,4.0,₹100 for one,"North Indian, Chinese, Fast Food, Hyderabadi, Andhra"
599,https://www.zomato.com/bangalore/cakes-by-flower-aura-brookefield-bangalore/order,Cakes By Flower Aura,3.6,₹100 for one,Bakery
600,https://www.zomato.com/bangalore/the-fatty-bao-lavelle-road-bangalore/order,The Fatty Bao,4.2,₹100 for one,"Asian, Sushi, Japanese, Chinese"
601,https://www.zomato.com/bangalore/the-baklava-company-koramangala-5th-block-bangalore/order,The Baklava Company,3.5,₹100 for one,Desserts
602,https://www.zomato.com/bangalore/cake-bite-banashankari/order,Cake Bite,3.2,₹100 for one,"Bakery, Desserts, Mithai"
603,https://www.zomato.com/bangalore/sri-basaveshwara-khanavali-thippasandra-bangalore/order,Sri Basaveshwara Khanavali,4.3,₹100 for one,South Indian
604,https://www.zomato.com/bangalore/abhiruchi-hotel-btm-bangalore/order,Abhiruchi Hotel,3.5,₹100 for one,"Andhra, Biryani, North Indian, Chinese"
605,https://www.zomato.com/bangalore/smoky-docky-brigade-road-bangalore/order,Smoky Docky,4.2,₹100 for one,"Shawarma, Fast Food, Desserts, Beverages"
606,https://www.zomato.com/bangalore/chin-lung-resto-bar-residency-road-bangalore/order,Chin Lung Resto Bar,4.1,₹100 for one,"Bar Food, Chinese, North Indian"
607,https://www.zomato.com/bangalore/uttara-karnataka-jolad-rotti-hotel-vijay-nagar-bangalore/order,Uttara Karnataka Jolad Rotti Hotel,3.7,₹100 for one,South Indian
608,https://www.zomato.com/bangalore/tadka-singh-st-marks-road-bangalore/order,Tadka Singh,3.4,₹100 for one,"North Indian, Rolls"
609,https://www.zomato.com/bangalore/the-ganache-factory-jayanagar-bangalore/order,The Ganache Factory,4.3,₹100 for one,"Bakery, Desserts"
610,https://www.zomato.com/bangalore/cake-village-btm-bangalore/order,Cake Village,4.1,₹100 for one,"Bakery, Pancake, Ice Cream, Desserts"
611,https://www.zomato.com/bangalore/fabelle-chocolates-itc-gardenia-richmond-road-bangalore/order,Fabelle Chocolates - ITC Gardenia,3.7,₹100 for one,Desserts
612,https://www.zomato.com/bangalore/teju-fryd-st-marks-road-bangalore/order,Teju Fry'd,4.0,₹100 for one,"Fast Food, Burger"
613,https://www.zomato.com/bangalore/jain-veg-cuisines-basavanagudi-bangalore/order,Jain & Veg Cuisines,4.1,₹100 for one,"Chinese, Fast Food, Pizza, Sichuan"
614,https://www.zomato.com/bangalore/egg-adda-2-vijay-nagar-bangalore/order,Egg Adda,3.4,₹100 for one,"Fast Food, Chinese"
615,https://www.zomato.com/bangalore/big-mishra-pedha-1-banashankari-bangalore/order,Big Mishra Pedha,3.8,₹100 for one,"Mithai, North Indian, Fast Food, Street Food, Sandwich"
616,https://www.zomato.com/bangalore/the-rice-bowl-1-lavelle-road/order,The Rice Bowl,4.4,₹100 for one,"Asian, Chinese, Sichuan, Seafood, Desserts"
617,https://www.zomato.com/bangalore/lassi-shawarma-cafe-basavanagudi-bangalore/order,Lassi & Shawarma Cafe,4.1,₹100 for one,"Shake, Juices, Beverages, Shawarma, Burger, Sandwich, Momos, Fast Food"
618,https://www.zomato.com/bangalore/tango-sandwich-king-basaveshwara-nagar-bangalore/order,Tango Sandwich King,4.4,₹100 for one,"Sandwich, Fast Food, Street Food"
619,https://www.zomato.com/bangalore/kalpavriksha-grand-jayanagar-bangalore/order,Kalpavriksha Grand,4.3,₹100 for one,"South Indian, North Indian, Chinese, Street Food, Beverages"
620,https://www.zomato.com/bangalore/momos-and-rolls-btm-bangalore/order,Momos And Rolls,4.0,₹100 for one,"Chinese, Momos, Rolls, Fast Food"
621,https://www.zomato.com/bangalore/mangalore-pearl-seafood-restaurant-ulsoor-bangalore/order,Mangalore Pearl - Seafood Restaurant,4.4,₹200 for one,"Mangalorean, Seafood, Desserts"
622,https://www.zomato.com/bangalore/beegara-mane-baadoota-vijay-nagar-bangalore/order,Beegara Mane Baadoota,3.3,₹200 for one,"Biryani, North Indian, Mughlai, South Indian"
623,https://www.zomato.com/bangalore/shyam-mishra-juice-centre-shivajinagar-bangalore/order,Shyam Mishra Juice Centre,4.3,₹200 for one,"Juices, Beverages"
624,https://www.zomato.com/bangalore/hungry-bird-btm-bangalore/order,Hungry Bird,4.2,₹200 for one,"Biryani, North Indian, Chinese, Rolls, Fast Food, Sichuan"
625,https://www.zomato.com/bangalore/orange-bake-and-juice-btm-bangalore/order,Orange Bake And Juice,4.2,₹200 for one,"Bakery, Desserts"
626,https://www.zomato.com/bangalore/porkys-btm-bangalore/order,Porky's,3.9,₹200 for one,"North Eastern, Chinese, Fast Food"
627,https://www.zomato.com/bangalore/egg-zone-vijay-nagar-bangalore/order,Egg Zone,4.2,₹200 for one,"Chinese, Street Food"
628,https://www.zomato.com/bangalore/rajathagiri-palace-jp-nagar-bangalore/order,Rajathagiri Palace,4.2,₹200 for one,"South Indian, Chinese, Juices, Shake, Beverages"
629,https://www.zomato.com/bangalore/polammas-mess-btm/order,Polamma's Mess,4.2,₹200 for one,"Andhra, Biryani, South Indian, Chinese, North Indian"
630,https://www.zomato.com/bangalore/malgudis-nati-style-btm-bangalore/order,Malgudi's Nati style,4.2,₹200 for one,"Biryani, South Indian"
631,https://www.zomato.com/bangalore/the-lassi-corner-sadashiv-nagar-bangalore/order,The Lassi Corner,3.2,₹200 for one,"Fast Food, Street Food, Sandwich, Juices, Ice Cream, Beverages, Desserts, Shake"
632,https://www.zomato.com/bangalore/chettinad-food-house-1-btm/order,Chettinad Food House,3.9,₹200 for one,"South Indian, Chettinad, North Indian, Chinese"
633,https://www.zomato.com/bangalore/the-chaat-cult-vijay-nagar-bangalore/order,The Chaat Cult,3.3,₹150 for one,Street Food
634,https://www.zomato.com/bangalore/abees-mess-btm-bangalore/order,Abees Mess,3.8,₹200 for one,"Kerala, Chinese, South Indian"
635,https://www.zomato.com/bangalore/rajvardhans-since-1998-jayanagar-bangalore/order,Rajvardhan’s - Since 1998,4.0,₹150 for one,"Street Food, Maharashtrian, Fast Food"
636,https://www.zomato.com/bangalore/madurai-famous-jigarthanda-koramangala-1st-block-bangalore/order,Madurai Famous Jigarthanda,3.7,₹100 for one,"Beverages, Ice Cream"
637,https://www.zomato.com/bangalore/puliyogare-palace-btm-bangalore/order,Puliyogare Palace,2.8,₹150 for one,"South Indian, Desserts"
638,https://www.zomato.com/bangalore/namma-biryani-banashankari/order,Namma Biryani,3.9,₹150 for one,"Biryani, Chinese, North Indian, Juices"
639,https://www.zomato.com/bangalore/anupams-coast-ii-coast-church-street-bangalore/order,Anupam's Coast II Coast,4.2,₹700 for one,"Seafood, North Indian, Chinese, Mangalorean, Oriental, Bar Food"
640,https://www.zomato.com/bangalore/udupi-grand-basavanagudi/order,Udupi Grand,4.3,₹150 for one,"South Indian, North Indian, Chinese, Fast Food, Street Food, Beverages, Sichuan"
641,https://www.zomato.com/bangalore/roshan-restaurant-rt-nagar-bangalore/order,Roshan Restaurant,3.6,₹150 for one,"Biryani, Andhra"
642,https://www.zomato.com/bangalore/kunafa-world-sanjay-nagar-bangalore/order,Kunafa World,4.5,₹150 for one,Desserts
643,https://www.zomato.com/bangalore/firangi-falooda-jayanagar-bangalore/order,Firangi Falooda,3.4,₹150 for one,"Desserts, Shake, Juices, Beverages, Fast Food, Street Food, Burger, Sandwich"
644,https://www.zomato.com/bangalore/ghs-non-veg-vijay-nagar-bangalore/order,GHS Non Veg,3.6,₹200 for one,South Indian
645,https://www.zomato.com/bangalore/slv-ragigudda-jayanagar-bangalore/order,SLV Ragigudda,4.3,₹100 for one,"South Indian, North Indian, Chinese, Street Food"
646,https://www.zomato.com/bangalore/ciros-pizzeria-st-marks-road-bangalore/order,Ciro's Pizzeria,3.7,₹100 for one,"Pizza, Panini, Pasta, Beverages"
647,https://www.zomato.com/bangalore/cafe-noir-lavelle-road/order,Cafe Noir,4.1,₹100 for one,"Italian, Continental, French, Cafe, Pizza, Desserts, Juices, Beverages"
648,https://www.zomato.com/bangalore/midnight-eats-shivajinagar-bangalore/order,Midnight Eats,3.9,₹100 for one,"Rolls, North Indian, Chinese, Beverages, Sichuan"
649,https://www.zomato.com/bangalore/baisakhi-basavanagudi/order,Baisakhi,4.0,₹100 for one,"North Indian, Biryani, Desserts, Beverages"
650,https://www.zomato.com/bangalore/lm-paradise-cuisines-and-cafe-rt-nagar-bangalore/order,LM Paradise Cuisines And Cafe,4.0,₹100 for one,"North Indian, Mughlai, Chinese, Sichuan"
651,https://www.zomato.com/bangalore/magic-wok-btm-bangalore/order,Magic Wok,4.1,₹100 for one,"Momos, Sandwich, Rolls, Chinese, Shake, Beverages, Juices"
652,https://www.zomato.com/bangalore/mr-shawarma-miss-grills-btm-bangalore/order,Mr. Shawarma & Miss Grills,4.1,₹100 for one,Lebanese
653,https://www.zomato.com/bangalore/kalias-kitchen-btm-bangalore/order,Kalia's Kitchen,4.0,₹100 for one,"North Indian, Street Food, Rolls, Fast Food"
654,https://www.zomato.com/bangalore/sakkath-dosa-1-basavanagudi-bangalore/order,Sakkath Dosa,3.6,₹100 for one,South Indian
655,https://www.zomato.com/bangalore/j-k-coastal-curry-basavanagudi-bangalore/order,J K Coastal Curry,4.1,₹100 for one,"Seafood, Chinese, North Indian, Ice Cream, Shake, Beverages"
656,https://www.zomato.com/bangalore/chole-bhatura-and-parathas-btm-bangalore/order,Chole Bhatura And Parathas,3.3,₹100 for one,North Indian
657,https://www.zomato.com/bangalore/the-lassi-park-jayanagar-bangalore/order,The Lassi Park,4.0,₹100 for one,"Beverages, Ice Cream, Desserts"
658,https://www.zomato.com/bangalore/the-happy-panda-btm-bangalore/order,The Happy Panda,3.8,₹100 for one,"Chinese, Momos, Sichuan, Seafood, Pizza"
659,https://www.zomato.com/bangalore/bunts-biriyani-palace-banashankari/order,Bunt's Biriyani Palace,4.0,₹100 for one,"Biryani, Mughlai, Chinese, Seafood, Sichuan"
660,https://www.zomato.com/bangalore/bowl-99-btm-bangalore/order,Bowl 99,3.2,₹100 for one,"North Indian, South Indian"
661,https://www.zomato.com/bangalore/halal-pizza-1-rt-nagar-bangalore/order,Halal Pizza,4.1,₹100 for one,"Pizza, Fast Food"
662,https://www.zomato.com/bangalore/mh-12-pav-bhaji-sanjay-nagar-bangalore/order,MH 12 Pav Bhaji,4.3,₹100 for one,"Street Food, Fast Food, Beverages"
