image,year,car_name,kms_driven,fuel,mode,price(lakhs),area,city
https://images10.gaadi.com/usedcar_image/3930824/original/processed_e30969fd7b8fc2f2cd24699fc6f59f8c.jpg?imwidth=420,2019,Maruti,"23,500",Petrol,Manual,7.85,Santacruz(west) S.o, Mumbai
https://stimg.cardekho.com/pwa/img/spacer3x2.png,2019,Mercedes-Benz,"21,000",Petrol,Automatic,35.75,Andheri East, Mumbai
https://stimg.cardekho.com/pwa/img/spacer3x2.png,2020,Ford,"24,960",Petrol,Manual,9.79,Goregaon East, Mumbai
https://images10.gaadi.com/usedcar_image/3935297/original/processed_8b7b99ed61f12b7afb2649f0f9c6fa65.jpeg?imwidth=420,2016,Audi,"32,000",Diesel,Automatic,23.75,Khar (w), Mumbai
https://images10.gaadi.com/usedcar_image/3912056/original/processed_81d6acce50227080dfc1b0daf705dec4.jpg?imwidth=420,2015,Hyundai,"55,000",Petrol,Manual,7.24,Sakinaka, Mumbai
https://stimg.cardekho.com/pwa/img/spacer3x2.png,2019,Jeep,"45,725",Diesel,Manual,15.5,Thane,
https://stimg.cardekho.com/pwa/img/spacer3x2.png,2021,Jeep,"45,118",Diesel,Manual,20.91,Thane,
https://images10.gaadi.com/usedcar_image/3899232/original/processed_eaaf892718d6711c74021b521e65366c.jpg?imwidth=420,2013,Toyota,"1,85,000",Diesel,Manual,8.6,Borivali West, Mumbai
https://stimg.cardekho.com/pwa/img/spacer3x2.png,2013,BMW,"54,000",Diesel,Automatic,13.49,Borivali West, Mumbai
https://stimg.cardekho.com/pwa/img/spacer3x2.png,2015,Hyundai,"15,828",Petrol,Manual,5.04,Goregaon East, Mumbai
https://stimg.cardekho.com/pwa/img/spacer3x2.png,2018,Maruti,"36,000",Petrol,Manual,6.3,Antop Hill, Mumbai
https://stimg.cardekho.com/pwa/img/spacer3x2.png,2017,BMW,"45,000",Diesel,Automatic,20.5,Khar (w), Mumbai
https://images10.gaadi.com/usedcar_image/3936427/original/processed_444a107dd4781e80a9ee327cb6ef5dfd.jpg?imwidth=420,2021,Kia,"11,000",Petrol,Automatic,14.95,Bandra West, Mumbai
https://images10.gaadi.com/usedcar_image/3930872/original/35460b5bcb4c0438b9e7a2263451fef0.jpg?imwidth=420,2017,Honda,"48,000",Petrol,Manual,6.75,Santacruz(west) S.o, Mumbai
https://images10.gaadi.com/usedcar_image/3932145/original/processed_d10aea98d6357a4aca4ec05ee525f353.jpeg?imwidth=420,2021,Hyundai,"25,000",Petrol,Automatic,18.5,Khar (w), Mumbai
https://images10.gaadi.com/usedcar_image/3937354/original/processed_b1f839bc2dbc5e8276a0f8cab27a8e6e.jpg?imwidth=420,2015,Mercedes-Benz,"70,200",Petrol,Automatic,18.49,Borivali West, Mumbai
https://images10.gaadi.com/usedcar_image/3909275/original/processed_8637ab34c02f73dd921108915e18faf9.jpeg?imwidth=420,2022,Mahindra,"15,000",Petrol,Automatic,15.75,Andheri East, Mumbai
https://images10.gaadi.com/usedcar_image/3938078/original/processed_2b35f9a66e32dc2ca13e583507e0a9b7.jpg?imwidth=420,2010,Hyundai,"52,200",Petrol,Manual,2.85,Borivali West, Mumbai
https://images10.gaadi.com/usedcar_image/3942765/original/e27e86e304cf2cdfc6bc7b958eae24df.jpg?imwidth=420,2011,Toyota,"1,50,000",Diesel,Manual,5.25,Jekegram, Thane
https://stimg.cardekho.com/pwa/img/spacer3x2.png,2018,Maruti,"27,060",Petrol,Automatic,4.99,Thane,
https://stimg.cardekho.com/pwa/img/spacer3x2.png,2018,Honda,"49,000",Petrol,Manual,7.25,Antop Hill, Mumbai
https://stimg.cardekho.com/pwa/img/spacer3x2.png,2016,Honda,"76,000",Petrol,Manual,4.85,Mira Road East, Mumbai
https://images10.gaadi.com/usedcar_image/3945535/original/processed_f3ccec5b34103ee0efd27278d9306cb4.jpg?imwidth=420,2017,Volkswagen,"88,500",Diesel,Automatic,5.15,West, Thane
https://images10.gaadi.com/usedcar_image/3932438/original/processed_61e585089793798bb2e0b94a5b15d10d.png?imwidth=420,2019,Honda,"65,240",Petrol,Automatic,7.99,Khar Colony, Mumbai
https://stimg.cardekho.com/pwa/img/spacer3x2.png,2015,Renault,"63,000",Diesel,Manual,5.45,Mira Road East, Mumbai
https://images10.gaadi.com/usedcar_image/3942150/original/processed_67abfe1da99d5aad8656f8f9e253240f.jpg?imwidth=420,2020,Kia,"18,500",Petrol,Manual,16.25,Borivali West, Mumbai
https://stimg.cardekho.com/pwa/img/spacer3x2.png,2012,Audi,"72,000",Diesel,Automatic,8.89,Chembur, Mumbai
https://images10.gaadi.com/usedcar_image/3941735/original/processed_4b8214fb3583affd17f7e7c609bd2cd2.jpeg?imwidth=420,2012,Honda,"56,000",Petrol,Manual,2.45,Vikhroli, Mumbai
https://stimg.cardekho.com/pwa/img/spacer3x2.png,2014,Toyota,"1,08,000",Diesel,Manual,9.9,Andheri East, Mumbai
https://images10.gaadi.com/usedcar_image/3939389/original/processed_d5530dc945838eb53a53b39b4593ee91.jpg?imwidth=420,2022,Land,"13,000",Diesel,Automatic,93.0,Malad West, Mumbai
https://images10.gaadi.com/usedcar_image/3921555/original/processed_45bdb137f29686d6dc39ae2bc8333d10.jpg?imwidth=420,2014,Hyundai,"44,000",Petrol,Manual,4.0,Prabhadevi, Mumbai
https://stimg.cardekho.com/pwa/img/spacer3x2.png,2022,Maruti,"17,000",Petrol,Manual,12.45,Goregaon (w), Mumbai
https://stimg.cardekho.com/pwa/img/spacer3x2.png,2014,Skoda,"68,000",Petrol,Automatic,3.95,Mira Road East, Mumbai
https://images10.gaadi.com/usedcar_image/3940089/original/df5a688fb4ba02db048876264c584c17.jpeg?imwidth=420,2011,Toyota,"81,000",Petrol,Manual,2.75,Andheri East, Mumbai
https://stimg.cardekho.com/pwa/img/spacer3x2.png,2017,Honda,"49,500",Petrol,Automatic,7.75,West, Thane
https://images10.gaadi.com/usedcar_image/3944779/original/processed_456f243bd1dc717487f45211963a1e20.jpeg?imwidth=420,2016,Honda,"14,000",Petrol,Manual,5.45,Jogeshwari East, Mumbai
https://stimg.cardekho.com/pwa/img/spacer3x2.png,2014,Maruti,"54,590",Petrol,Manual,3.75,Prabhadevi, Mumbai
https://images10.gaadi.com/usedcar_image/3941526/original/processed_a715e66eb2aaacf8ed04190eb9b0799e.jpeg?imwidth=420,2014,Skoda,"1,05,000",Petrol,Manual,6.9,Andheri East, Mumbai
https://stimg.cardekho.com/pwa/img/spacer3x2.png,2021,Jeep,"11,000",Diesel,Automatic,25.51,Bazargate, Mumbai
https://images10.gaadi.com/usedcar_image/3940687/original/processed_99b4ed6f51161c8c4ac573b1fce28303.jpg?imwidth=420,2016,Honda,"51,000",Petrol,Manual,6.49,Thane,
https://stimg.cardekho.com/pwa/img/spacer3x2.png,2023,Toyota,"6,166",Diesel,Manual,23.5,Borivali West, Mumbai
https://stimg.cardekho.com/pwa/img/spacer3x2.png,2017,Mercedes-Benz,"64,400",Petrol,Automatic,29.5,Andheri West, Mumbai
https://stimg.cardekho.com/pwa/img/spacer3x2.png,2019,Maruti,"78,000",Diesel,Automatic,9.5,Chembur, Mumbai
https://stimg.cardekho.com/pwa/img/spacer3x2.png,2014,BMW,"39,000",Diesel,Automatic,20.75,Khar (w), Mumbai
https://stimg.cardekho.com/pwa/img/spacer3x2.png,2016,Hyundai,"52,544",Petrol,Manual,4.68,Goregaon East, Mumbai
https://stimg.cardekho.com/pwa/img/spacer3x2.png,2018,Hyundai,"50,384",Petrol,Automatic,11.14,Goregaon East, Mumbai
https://stimg.cardekho.com/pwa/img/spacer3x2.png,2016,Toyota,"1,50,000",Diesel,Automatic,19.0,Malad West, Mumbai
https://images10.gaadi.com/usedcar_image/3843572/original/dd019e89ee5ad5e6b14bd6980a9d9420.png?imwidth=420,2017,Hyundai,"57,449",Petrol,Manual,5.95,Santacruz Central, Mumbai
https://stimg.cardekho.com/pwa/img/spacer3x2.png,2020,Maruti,"17,000",Petrol,Manual,4.65,Santacruz Central, Mumbai
https://images10.gaadi.com/usedcar_image/3924365/original/processed_ecb0c546fc27d6e52f0153af6296de9a.jpg?imwidth=420,2017,Honda,"80,775",Petrol,Manual,6.75,Prabhadevi, Mumbai
https://images10.gaadi.com/usedcar_image/3939531/original/4a41f5308542e0083e62b34435f54ef0.png?imwidth=420,2018,Maruti,"54,025",Petrol,Manual,6.75,Prabhadevi, Mumbai
https://images10.gaadi.com/usedcar_image/3945431/original/d4bb04e91116b0c2d9749a93a5cef754.jpg?imwidth=420,2018,Toyota,"32,000",Petrol,Automatic,21.5,Andheri, Mumbai
https://images10.gaadi.com/usedcar_image/3944619/original/processed_50b6db25fba3b00050860053cce56fc8.jpeg?imwidth=420,2016,Toyota,"63,000",Petrol,Manual,7.95,Andheri East, Mumbai
https://images10.gaadi.com/usedcar_image/3908286/original/processed_f2338002afcb757de16e64c7f821d66f.jpg?imwidth=420,2016,BMW,"80,000",Diesel,Automatic,20.9,Andheri West, Mumbai
https://stimg.cardekho.com/pwa/img/spacer3x2.png,2014,Honda,"18,047",Petrol,Manual,3.95,Prabhadevi, Mumbai
https://images10.gaadi.com/usedcar_image/3883973/original/18f2afd24051462eb7ff881cbe5e8290.jpg?imwidth=420,2013,Maruti,"35,954",Petrol,Manual,3.31,Goregaon East, Mumbai
https://images10.gaadi.com/usedcar_image/3929159/original/processed_5d6cbde72f150efe61559554477e3df5.jpg?imwidth=420,2017,Honda,"34,000",Petrol,Manual,6.65,Borivali West, Mumbai
https://images10.gaadi.com/usedcar_image/3896576/original/85975f365217a69afcd3e12ab1cff732.jpg?imwidth=420,2016,Hyundai,"53,377",Petrol,Manual,5.11,Goregaon East, Mumbai
https://stimg.cardekho.com/pwa/img/spacer3x2.png,2018,Mercedes-Benz,"61,000",Diesel,Automatic,37.5,Andheri East, Mumbai
https://images10.gaadi.com/usedcar_image/3908909/original/a2ea1eadd0a89c15274fc281e382edb3.png?imwidth=420,2017,Honda,"32,468",Diesel,Manual,7.55,Prabhadevi, Mumbai
https://stimg.cardekho.com/pwa/img/spacer3x2.png,2014,Toyota,"1,35,000",Diesel,Automatic,15.5,Malad West, Mumbai
https://stimg.cardekho.com/pwa/img/spacer3x2.png,2018,Honda,"50,434",Petrol,Automatic,9.0,Antop Hill, Mumbai
https://images10.gaadi.com/usedcar_image/3936783/original/processed_415e86ad888befbf47f79e2239010fe6.jpeg?imwidth=420,2015,Audi,"99,000",Diesel,Automatic,18.95,Jogeshwari East, Mumbai
https://images10.gaadi.com/usedcar_image/3889160/original/d84e17fe0540f3c9889beb03eb366798.jpg?imwidth=420,2018,Maruti,"57,651",Petrol,Automatic,6.22,Goregaon East, Mumbai
https://images10.gaadi.com/usedcar_image/3773220/original/processed_img2956737__usedcar_photo_6136536637463706425_y_17211705321805_1705321840.jpg?imwidth=420,2017,Land,"90,200",Petrol,Automatic,1.15,Mulund West, Mumbai
https://stimg.cardekho.com/pwa/img/spacer3x2.png,2014,Toyota,"1,44,500",Diesel,Automatic,12.0,Malad West, Mumbai
https://stimg.cardekho.com/pwa/img/spacer3x2.png,2020,Hyundai,"14,837",Petrol,Manual,5.6,Borivali West, Mumbai
https://stimg.cardekho.com/pwa/img/spacer3x2.png,2018,Honda,"54,466",Petrol,Automatic,8.5,Prabhadevi, Mumbai
https://images10.gaadi.com/usedcar_image/3908324/original/processed_ec2fcf70687989eeee7d3095f66d873e.jpg?imwidth=420,2015,BMW,"81,100",Diesel,Automatic,30.5,Andheri West, Mumbai
https://stimg.cardekho.com/pwa/img/spacer3x2.png,2015,Honda,"58,900",Petrol,Automatic,6.75,Malad West, Mumbai
https://images10.gaadi.com/usedcar_image/3940656/original/processed_73356da33ce7052433b33fefcf34de0e.jpg?imwidth=420,2014,Toyota,"89,500",Diesel,Manual,9.81,Borivali West, Mumbai
https://images10.gaadi.com/usedcar_image/3907880/original/processed_72f0e956-fda4-4f29-b7f6-423ea771e614.jpg?imwidth=420,2016,Hyundai,"50,000",Petrol,Manual,4.5,Mumbai,
https://images10.gaadi.com/usedcar_image/3936756/original/processed_c1ba86f0c3bf9fe8b06e7fe9d5a1e663.jpeg?imwidth=420,2014,Skoda,"57,000",Petrol,Manual,3.99,Jogeshwari East, Mumbai
https://stimg.cardekho.com/pwa/img/spacer3x2.png,2022,BMW,"11,000",Diesel,Automatic,69.5,Borivali West, Mumbai
https://stimg.cardekho.com/pwa/img/spacer3x2.png,2016,Mercedes-Benz,"64,000",Diesel,Automatic,21.0,Andheri West, Mumbai
https://stimg.cardekho.com/pwa/img/spacer3x2.png,2010,Mercedes-Benz,"1,48,500",Diesel,Automatic,5.5,Bazargate, Mumbai
https://images10.gaadi.com/usedcar_image/3925862/original/processed_4f6d1dbbd595a724e1f5d287c3802443.jpg?imwidth=420,2021,Maruti,"14,000",Petrol,Manual,7.25,Chembur, Mumbai
https://stimg.cardekho.com/pwa/img/spacer3x2.png,2017,Skoda,"48,000",Petrol,Automatic,14.9,Khar (w), Mumbai
https://images10.gaadi.com/usedcar_image/3944008/original/processed_a1707f9c1c839a4742e4fc11c0d3618f.jpg?imwidth=420,2017,Honda,"18,000",Petrol,Manual,5.45,Andheri, Mumbai
https://stimg.cardekho.com/pwa/img/spacer3x2.png,2021,Tata,"34,270",Petrol,Automatic,6.22,Goregaon East, Mumbai
https://images10.gaadi.com/usedcar_image/3885341/original/eb3216504cc11e4f6af3acf773b0cd6e.png?imwidth=420,2017,Honda,"35,195",Petrol,Manual,7.25,Prabhadevi, Mumbai
https://images10.gaadi.com/usedcar_image/3945556/original/processed_2da8464be45e736272056e4c953de950.jpg?imwidth=420,2020,Kia,"45,500",Diesel,Automatic,29.75,Vileparle(west) S.o, Mumbai
https://stimg.cardekho.com/pwa/img/spacer3x2.png,2019,Tata,"18,218",Petrol,Automatic,5.89,Goregaon East, Mumbai
https://stimg.cardekho.com/pwa/img/spacer3x2.png,2017,Mercedes-Benz,"14,000",Petrol,Automatic,67.75,Khar (w), Mumbai
https://images10.gaadi.com/usedcar_image/3941090/original/processed_645c3c621105e90d42c9df40212c623f.jpg?imwidth=420,2017,Maruti,"21,744",Diesel,Manual,7.25,Andheri West, Mumbai
https://stimg.cardekho.com/pwa/img/spacer3x2.png,2018,Honda,"16,000",Petrol,Manual,7.99,Borivali West, Mumbai
https://stimg.cardekho.com/pwa/img/spacer3x2.png,2015,Hyundai,"88,648",Petrol,Manual,5.0,Mulund West, Mumbai
https://stimg.cardekho.com/pwa/img/spacer3x2.png,2012,Audi,"86,200",Diesel,Automatic,13.45,Kharghar, Navi Mumbai
https://stimg.cardekho.com/pwa/img/spacer3x2.png,2015,Hyundai,"44,000",Petrol,Manual,7.25,Goregaon (w), Mumbai
https://stimg.cardekho.com/pwa/img/spacer3x2.png,2019,Hyundai,"70,430",Petrol,Manual,9.04,Goregaon East, Mumbai
https://stimg.cardekho.com/pwa/img/spacer3x2.png,2010,BMW,"42,000",Diesel,Automatic,14.75,Malad West, Mumbai
https://stimg.cardekho.com/pwa/img/spacer3x2.png,2017,Maruti,"48,719",Petrol,Automatic,4.75,Goregaon East, Mumbai
https://stimg.cardekho.com/pwa/img/spacer3x2.png,2019,Mahindra,"58,953",Diesel,Manual,9.75,Thane,
https://stimg.cardekho.com/pwa/img/spacer3x2.png,2020,Mercedes-Benz,"19,000",Diesel,Automatic,54.0,Malad West, Mumbai
https://images10.gaadi.com/usedcar_image/3927708/original/1cee937bd64e009c914d6af5b95cc498.png?imwidth=420,2016,Maruti,"27,722",Petrol,Manual,3.49,Santacruz Central, Mumbai
https://stimg.cardekho.com/pwa/img/spacer3x2.png,2016,Maruti,"26,500",Petrol,Automatic,6.75,Virar E, Mumbai
https://stimg.cardekho.com/pwa/img/spacer3x2.png,2020,Skoda,"52,000",Petrol,Automatic,23.9,Goregaon (w), Mumbai
https://stimg.cardekho.com/pwa/img/spacer3x2.png,2018,Mahindra,"1,07,000",Diesel,Automatic,10.75,West, Thane
https://stimg.cardekho.com/pwa/img/spacer3x2.png,2022,Kia,"19,900",Diesel,Automatic,13.95,Goregaon (w), Mumbai
https://images10.gaadi.com/usedcar_image/3911473/original/2f3a22ab97e5324fa1b6d01bb645b87f.png?imwidth=420,2021,Maruti,"42,869",CNG,Manual,5.7,Borivali East, Mumbai
https://images10.gaadi.com/usedcar_image/3921654/original/processed_da1fd1997ddb978e68a793fd717acce6.jpg?imwidth=420,2021,Skoda,"23,000",Petrol,Automatic,16.21,Borivali West, Mumbai
https://images10.gaadi.com/usedcar_image/3932168/original/processed_70682ad9fd4fea5ac0f614ced101e975.jpeg?imwidth=420,2018,Volkswagen,"61,000",Diesel,Automatic,20.75,Khar (w), Mumbai
https://stimg.cardekho.com/pwa/img/spacer3x2.png,2016,Renault,"23,769",Petrol,Manual,3.65,Prabhadevi, Mumbai
https://stimg.cardekho.com/pwa/img/spacer3x2.png,2022,MG,"13,500",Petrol,Automatic,14.95,Andheri East, Mumbai
https://stimg.cardekho.com/pwa/img/spacer3x2.png,2014,BMW,"54,100",Diesel,Automatic,26.0,Malad West, Mumbai
https://images10.gaadi.com/usedcar_image/3871750/original/3d95ffc5ba02a2623ff63c174d7aa177.jpg?imwidth=420,2017,Hyundai,"44,385",Petrol,Automatic,11.65,West, Thane
https://images10.gaadi.com/usedcar_image/3921157/original/457bd23a2ed19ef4582018fca1dd7421.jpg?imwidth=420,2015,Skoda,"41,000",Petrol,Automatic,8.45,Bandra West, Mumbai
https://stimg.cardekho.com/pwa/img/spacer3x2.png,2018,Tata,"45,000",Petrol,Manual,7.4,Andheri, Mumbai
https://stimg.cardekho.com/pwa/img/spacer3x2.png,2021,Maruti,"12,655",Petrol,Manual,4.27,Goregaon East, Mumbai
https://images10.gaadi.com/usedcar_image/3921148/original/processed_1c63982242284f24a7adb7f67013003c.jpg?imwidth=420,2013,Skoda,"48,000",Diesel,Automatic,7.45,Bandra West, Mumbai
https://stimg.cardekho.com/pwa/img/spacer3x2.png,2017,Maruti,"62,332",Diesel,Manual,8.55,Kharghar, Navi Mumbai
https://stimg.cardekho.com/pwa/img/spacer3x2.png,2014,Volkswagen,"71,300",Diesel,Manual,4.85,Borivali West, Mumbai
https://images10.gaadi.com/usedcar_image/3836106/original/processed_6321751197ded34677b806e97a6a0937.jpg?imwidth=420,2019,Hyundai,"41,832",Petrol,Manual,4.79,West, Thane
https://stimg.cardekho.com/pwa/img/spacer3x2.png,2015,Honda,"40,895",Petrol,Manual,3.95,Santacruz Central, Mumbai
https://images10.gaadi.com/usedcar_image/3882769/original/processed_ff337f8ef735cf77a93e75f1b7bc1f17.jpg?imwidth=420,2015,Hyundai,"6,95,000",Petrol,Manual,6.95,Antop Hill, Mumbai
https://stimg.cardekho.com/pwa/img/spacer3x2.png,2021,Hyundai,"27,992",Diesel,Automatic,21.4,Thane,
https://stimg.cardekho.com/pwa/img/spacer3x2.png,2023,Maruti,"3,251",Petrol,Manual,6.25,Kandivali West, Mumbai
https://images10.gaadi.com/usedcar_image/3913306/original/processed_90bc9317caa936f0ec068b0a88af5c08.jpg?imwidth=420,2021,Tata,"39,000",Petrol,Automatic,10.75,Malad West, Mumbai
https://stimg.cardekho.com/pwa/img/spacer3x2.png,2015,Honda,"53,253",Petrol,Automatic,5.25,Prabhadevi, Mumbai
https://images10.gaadi.com/usedcar_image/3922618/original/processed_1f18c06a-2279-42ef-b458-828fd72a2e60.jpg?imwidth=420,2022,Toyota,"20,000",Petrol,Manual,7.8,Mumbai,
https://images10.gaadi.com/usedcar_image/3946075/original/processed_9354f813d488e9f7d28e5f7153a42155.jpg?imwidth=420,2017,Maruti,"50,845",Petrol,Automatic,6.25,Khar Colony, Mumbai
https://images10.gaadi.com/usedcar_image/3934660/original/processed_24702386fc1d257d7caaa0b1d2f8ebbc.jpg?imwidth=420,2016,Mahindra,"1,10,477",Diesel,Manual,9.25,Andheri East, Mumbai
https://stimg.cardekho.com/pwa/img/spacer3x2.png,2018,Hyundai,"44,096",Petrol,Manual,11.25,Borivali West, Mumbai
https://stimg.cardekho.com/pwa/img/spacer3x2.png,2023,MG,"3,500",Petrol,Automatic,23.25,Borivali West, Mumbai
https://images10.gaadi.com/usedcar_image/3896914/original/processed_42c024a21a9ce41d56ac86b1ac78bc41.jpg?imwidth=420,2018,Maruti,"40,000",Petrol,Automatic,6.5,Andheri, Mumbai
https://stimg.cardekho.com/pwa/img/spacer3x2.png,2013,Mercedes-Benz,"70,500",Diesel,Automatic,14.99,Borivali West, Mumbai
https://images10.gaadi.com/usedcar_image/3908338/original/processed_c20eeb21ee64b8de72980836ac83a85b.jpg?imwidth=420,2016,Jaguar,"59,600",Petrol,Automatic,39.5,Andheri West, Mumbai
https://images10.gaadi.com/usedcar_image/3908372/original/processed_88d2d1fbe184723619626ae0cc88df93.jpg?imwidth=420,2018,Mercedes-Benz,"57,000",Diesel,Automatic,37.5,Andheri West, Mumbai
https://stimg.cardekho.com/pwa/img/spacer3x2.png,2010,Audi,"66,000",Petrol,Automatic,9.9,Khar (w), Mumbai
https://stimg.cardekho.com/pwa/img/spacer3x2.png,2017,Hyundai,"79,500",Petrol,Automatic,4.75,Chembur, Mumbai
https://stimg.cardekho.com/pwa/img/spacer3x2.png,2016,Ford,"40,000",Petrol,Manual,5.5,Andheri East, Mumbai
https://images10.gaadi.com/usedcar_image/3707885/original/292c9a8248c79d72d4a13a7cb9678af2.png?imwidth=420,2020,Honda,"31,849",Petrol,Automatic,7.99,Santacruz Central, Mumbai
https://images10.gaadi.com/usedcar_image/3943611/original/90918cd6e4a3bc7538bb12cbad257a49.jpg?imwidth=420,2016,Hyundai,"45,445",Petrol,Automatic,9.35,Goregaon East, Mumbai
https://images10.gaadi.com/usedcar_image/3928471/original/processed_1fc3adaeab183dfb3fbdf39100414e8d.jpeg?imwidth=420,2018,Hyundai,"1,08,000",Diesel,Manual,8.5,Mulund West, Mumbai
https://stimg.cardekho.com/pwa/img/spacer3x2.png,2022,Maruti,"10,815",Petrol,Manual,5.19,Goregaon East, Mumbai
https://images10.gaadi.com/usedcar_image/3932817/original/processed_5ce522634e00507b6873d6f313823e94.jpeg?imwidth=420,2016,Honda,"32,000",Petrol,Automatic,7.11,Andheri East, Mumbai
https://stimg.cardekho.com/pwa/img/spacer3x2.png,2016,Maruti,"30,000",Petrol,Automatic,3.75,Mumbai,
https://images10.gaadi.com/usedcar_image/3707905/original/img3707905__replace_img_6572b9c2ddaf6_1702017474.png?imwidth=420,2014,Honda,"34,260",Petrol,Manual,5.95,Santacruz Central, Mumbai
https://images10.gaadi.com/usedcar_image/3908344/original/processed_dc48c9a93e04d0d75709668ec7e98d3e.jpg?imwidth=420,2015,Mercedes-Benz,"75,400",Diesel,Automatic,21.8,Andheri West, Mumbai
https://images10.gaadi.com/usedcar_image/3889246/original/ed45da115ce9c5e2b795b226515f267c.jpg?imwidth=420,2019,Maruti,"22,343",Petrol,Manual,5.7,Goregaon East, Mumbai
https://stimg.cardekho.com/pwa/img/spacer3x2.png,2013,Mercedes-Benz,"41,000",Petrol,Automatic,15.5,Khar (w), Mumbai
https://images10.gaadi.com/usedcar_image/3929011/original/processed_ceebf7a99010886445df3790de70dd3b.png?imwidth=420,2016,Toyota,"49,259",Petrol,Manual,4.49,Khar Colony, Mumbai
https://stimg.cardekho.com/pwa/img/spacer3x2.png,2017,Audi,"46,800",Petrol,Automatic,21.5,Andheri West, Mumbai
https://stimg.cardekho.com/pwa/img/spacer3x2.png,2016,Audi,"32,000",Diesel,Automatic,23.75,Andheri East, Mumbai
https://images10.gaadi.com/usedcar_image/3934625/original/processed_71d0df918e246b49aed2875137eaec7f.jpg?imwidth=420,2019,Hyundai,"20,706",Petrol,Manual,6.85,Andheri East, Mumbai
https://stimg.cardekho.com/pwa/img/spacer3x2.png,2017,Maruti,"23,959",Petrol,Automatic,5.69,Goregaon East, Mumbai
https://stimg.cardekho.com/pwa/img/spacer3x2.png,2019,Maruti,"44,000",Petrol,Manual,4.45,Vikhroli, Mumbai
https://stimg.cardekho.com/pwa/img/spacer3x2.png,2021,Skoda,"59,918",Petrol,Automatic,30.5,Borivali East, Mumbai
https://images10.gaadi.com/usedcar_image/3863492/original/adf1de6b085e716e167a4d1cebb037da.jpg?imwidth=420,2017,Hyundai,"56,000",Petrol,Automatic,5.25,Vitthalwadi, Thane
https://images10.gaadi.com/usedcar_image/3925428/original/processed_ee7b051c02f6814f9cce9052ac497e05.jpg?imwidth=420,2016,Mercedes-Benz,"81,000",Diesel,Automatic,34.49,Central, Mumbai
https://images10.gaadi.com/usedcar_image/3931071/original/processed_f0741e7e06f95cd005da7c627e1467d1.jpg?imwidth=420,2020,Kia,"61,000",Diesel,Automatic,12.25,Santacruz(west) S.o, Mumbai
https://stimg.cardekho.com/pwa/img/spacer3x2.png,2016,Audi,"46,800",Diesel,Automatic,21.5,Andheri West, Mumbai
https://images10.gaadi.com/usedcar_image/3896780/original/processed_53ab8015949e6b5730ab52e098cfd77f.jpg?imwidth=420,2018,Tata,"52,000",Petrol,Automatic,7.71,West, Thane
https://stimg.cardekho.com/pwa/img/spacer3x2.png,2013,Mahindra,"59,355",Diesel,Automatic,5.95,Antop Hill, Mumbai
https://stimg.cardekho.com/pwa/img/spacer3x2.png,2016,Honda,"54,315",Petrol,Manual,5.25,Santacruz Central, Mumbai
https://stimg.cardekho.com/pwa/img/spacer3x2.png,2015,Skoda,"34,000",Petrol,Automatic,9.45,Bandra West, Mumbai
https://images10.gaadi.com/usedcar_image/3931533/original/1a000d585eaab85069a2a37b4041a257.jpg?imwidth=420,2017,Hyundai,"35,408",Petrol,Manual,4.95,Goregaon East, Mumbai
https://images10.gaadi.com/usedcar_image/3915411/original/processed_7470802af6811a4dd20e0ebc72706389.jpg?imwidth=420,2014,Mercedes-Benz,"65,000",Diesel,Automatic,9.75,Andheri, Mumbai
https://images10.gaadi.com/usedcar_image/3931091/original/processed_10cbd6fd96599e82fc956525fac5a66c.jpg?imwidth=420,2015,Maruti,"81,025",Diesel,Manual,6.25,Borivali West, Mumbai
https://stimg.cardekho.com/pwa/img/spacer3x2.png,2018,Hyundai,"66,920",Petrol,Manual,8.75,Kandivali West, Mumbai
https://stimg.cardekho.com/pwa/img/spacer3x2.png,2011,Honda,"55,000",Petrol,Automatic,3.31,Borivali West, Mumbai
https://stimg.cardekho.com/pwa/img/spacer3x2.png,2020,Maruti,"13,000",Petrol,Automatic,7.65,Andheri East, Mumbai
https://images10.gaadi.com/usedcar_image/3917330/original/processed_80c2565e06714e8447e48096e6acef2d.JPG?imwidth=420,2017,Maruti,"37,771",Petrol,Automatic,7.25,West, Thane
https://images10.gaadi.com/usedcar_image/3920224/original/processed_6596fbafd9248cdbbd5f5b70cc4a2b98.jpg?imwidth=420,2012,Toyota,"65,000",Petrol,Manual,3.95,Bandra West, Mumbai
https://stimg.cardekho.com/pwa/img/spacer3x2.png,2017,Maruti,"35,653",Petrol,Automatic,6.0,Goregaon East, Mumbai
https://stimg.cardekho.com/pwa/img/spacer3x2.png,2018,Honda,"46,217",Petrol,Manual,7.5,Antop Hill, Mumbai
https://images10.gaadi.com/usedcar_image/3931097/original/processed_1c1e7e4d520146e74e4ed93470fb3def.jpg?imwidth=420,2018,Tata,"19,125",Petrol,Automatic,5.65,Borivali West, Mumbai
https://stimg.cardekho.com/pwa/img/spacer3x2.png,2023,Honda,"2,871",Petrol,Automatic,16.45,Borivali West, Mumbai
https://stimg.cardekho.com/pwa/img/spacer3x2.png,2013,Hyundai,"61,000",Petrol,Manual,3.7,Antop Hill, Mumbai
https://stimg.cardekho.com/pwa/img/spacer3x2.png,2022,Kia,"13,000",Petrol,Automatic,17.95,Goregaon (w), Mumbai
